batch_num,time,thickness_average,roll_length,speed,meter,gapDR,gapOP,MES_pressureDR,MES_pressureOP
E3E2BC1911,2024/3/14 17:40,140.15,698754.75,99.98,697.26,474.11,459.07,13.74348,12.33755
E3E2BC1911,2024/3/14 17:40,140.21,706945.19,99.98,706.12,472.91,456.39,13.80438,12.20207
E3E2BC1911,2024/3/14 17:40,139.63,715071.69,99.98,713.53,472.91,456.38,14.05122,12.9469
E3E2BC1911,2024/3/14 17:40,139.34,723251.81,99.99,720.9,472.34,459.8,13.95193,12.40002
E3E2BC1911,2024/3/14 17:40,139.75,731516.81,99.98,730.07,472.34,459.8,14.00393,12.70527
E3E2BC1911,2024/3/14 17:40,140.07,739601.0,99.99,737.43,476.45,458.28,13.87894,12.57232
E3E2BC1911,2024/3/14 17:41,140.3,747748.63,99.98,746.63,476.45,458.28,14.08736,12.88474
E3E2BC1911,2024/3/14 17:41,140.06,755896.31,99.99,753.88,471.19,457.92,13.68935,12.26471
E3E2BC1911,2024/3/14 17:41,139.39,764065.5,99.98,761.29,471.19,457.92,14.34911,13.121
E3E2BC1911,2024/3/14 17:41,139.79,772223.94,99.99,770.53,478.77,458.99,14.30378,12.86355
E3E2BC1911,2024/3/14 17:41,140.93,780382.19,99.99,777.89,478.77,458.99,13.74639,12.04839
E3E2BC1911,2024/3/14 17:41,140.47,788519.19,99.98,787.14,470.77,457.21,13.81913,12.08421
E3E2BC1911,2024/3/14 17:41,139.27,796678.06,99.98,794.51,470.77,457.21,13.89243,11.94468
E3E2BC1911,2024/3/14 17:41,139.47,804900.56,99.99,803.77,477.79,459.61,14.13276,12.14159
E3E2BC1911,2024/3/14 17:41,140.7,829141.13,99.98,827.65,477.79,459.61,14.01583,12.13012
E3E2BC1911,2024/3/14 17:42,140.35,852307.94,99.99,851.65,473.88,460.08,13.97644,12.22241
E3E2BC1911,2024/3/14 17:42,140.26,860509.0,99.99,858.91,473.88,460.08,14.16069,13.22526
E3E2BC1911,2024/3/14 17:42,139.85,868656.88,99.99,866.24,473.13,457.41,14.01215,12.69865
E3E2BC1911,2024/3/14 17:42,139.73,876995.88,99.98,874.5,473.13,457.41,14.01215,12.69865
E3E2BC1911,2024/3/14 17:42,139.82,884973.56,99.98,882.74,477.37,458.52,13.65926,12.11643
E3E2BC1911,2024/3/14 17:42,140.3,893164.13,99.98,891.85,477.37,458.52,13.72757,12.29693
E3E2BC1911,2024/3/14 17:42,140.07,901322.44,99.99,899.3,472.48,459.21,13.93163,12.30389
E3E2BC1911,2024/3/14 17:42,139.62,909502.44,99.99,908.49,472.48,459.21,13.93163,12.30389
E3E2BC1911,2024/3/14 17:42,139.72,917671.75,99.99,915.92,477.31,458.49,13.80394,12.35086
E3E2BC1911,2024/3/14 17:42,140.35,925840.5,99.99,925.09,477.31,458.49,13.60774,12.40894
E3E2BC1911,2024/3/14 17:42,139.94,934009.19,99.98,932.36,472.9,459.0,13.88312,12.13396
E3E2BC1911,2024/3/14 17:42,139.57,942167.63,100.01,941.56,472.89,459.0,13.88312,12.13396
E3E2BC1911,2024/3/14 17:43,139.54,950475.38,99.99,948.93,477.18,459.55,13.54848,11.82242
E3E2BC1911,2024/3/14 17:43,140.27,958623.25,99.98,958.42,477.18,459.55,13.7774,11.84727
E3E2BC1911,2024/3/14 17:43,139.76,966706.88,99.98,965.49,473.05,460.04,13.74852,11.97235
E3E2BC1911,2024/3/14 17:43,139.87,990969.69,99.98,990.71,473.05,460.04,13.76572,11.99613
E3E2BC1911,2024/3/14 17:43,139.75,1014169.06,99.98,1013.76,475.07,460.55,13.6182,11.74226
E3E2BC1911,2024/3/14 17:43,140.13,1022316.75,99.96,1020.93,475.06,460.55,13.62527,11.65768
