batch_num,time,thickness_average,roll_length,speed,meter,gapDR,gapOP,MES_pressureDR,MES_pressureOP
E3L2BC2431,2024-03-21 00:59:41,140.06,1117465.25,99.98,1119.25,465.87,608.87,0,0
E3L2BC2431,2024-03-21 00:59:56,140.28,1141834.88,99.98,1143.31,465.87,608.87,0,0
E3L2BC2431,2024-03-21 01:00:09,139.86,1164748.0,99.98,1165.57,465.49,606.74,0,0
E3L2BC2431,2024-03-21 01:00:14,139.7,1172991.75,99.98,1172.94,465.49,606.74,0,0
E3L2BC2431,2024-03-21 01:00:19,139.67,1181214.63,99.98,1183.03,467.51,608.16,0,0
E3L2BC2431,2024-03-21 01:00:24,140.13,1189490.25,99.98,1190.42,467.51,608.16,0,0
E3L2BC2431,2024-03-21 01:00:29,140.37,1197702.5,99.99,1197.8,465.64,609.49,0,0
E3L2BC2431,2024-03-21 01:00:34,140.15,1205925.0,99.99,1207.65,465.64,609.49,0,0
E3L2BC2431,2024-03-21 01:00:39,139.92,1214136.75,99.99,1215.02,466.61,606.65,0,0
E3L2BC2431,2024-03-21 01:00:44,139.58,1222370.38,99.99,1222.41,466.61,606.65,0,0
E3L2BC2431,2024-03-21 01:00:49,139.9,1230752.5,99.99,1232.36,466.72,610.27,0,0
E3L2BC2431,2024-03-21 01:00:54,140.3,1238783.63,99.98,1239.48,466.72,610.27,0,0
E3L2BC2431,2024-03-21 01:00:59,140.02,1247017.0,99.98,1249.44,466.86,606.93,0,0
E3L2BC2431,2024-03-21 01:01:04,139.55,1255260.88,99.98,1256.9,466.86,606.93,0,0
E3L2BC2431,2024-03-21 01:01:09,139.68,1263483.63,99.98,1264.22,467.64,609.82,0,0
E3L2BC2431,2024-03-21 01:01:14,140.27,1271695.25,99.98,1273.81,467.64,609.82,0,0
E3L2BC2431,2024-03-21 01:01:19,139.98,1279918.25,99.99,1281.04,467.28,607.86,0,0
E3L2BC2431,2024-03-21 01:01:33,140.04,1304256.13,99.99,1305.23,467.28,607.86,0,0
E3L2BC2431,2024-03-21 01:01:47,139.92,1327169.25,99.98,1329.58,467.75,608.27,0,0
E3L2BC2431,2024-03-21 01:01:52,139.75,1335392.0,99.98,1336.99,467.75,608.27,0,0
E3L2BC2431,2024-03-21 01:01:57,139.98,1343614.63,99.99,1344.63,467.56,609.87,0,0
E3L2BC2431,2024-03-21 01:02:02,140.24,1352145.5,99.98,1354.5,467.56,609.87,0,0
E3L2BC2431,2024-03-21 01:02:07,139.9,1360060.0,99.99,1361.84,467.83,607.46,0,0
E3L2BC2431,2024-03-21 01:02:12,139.55,1368271.75,99.98,1369.24,467.83,607.46,0,0
E3L2BC2431,2024-03-21 01:02:17,139.62,1376494.63,99.98,1376.95,468.71,610.25,0,0
E3L2BC2431,2024-03-21 01:02:22,140.31,1384749.0,99.98,1386.69,468.71,610.25,0,0
E3L2BC2431,2024-03-21 01:02:27,140.13,1392971.63,99.98,1394.21,467.88,608.51,0,0
E3L2BC2431,2024-03-21 01:02:32,139.57,1401194.38,99.98,1401.54,467.88,608.51,0,0
E3L2BC2431,2024-03-21 01:02:37,139.58,1409384.88,99.99,1411.43,469.86,609.39,0,0
E3L2BC2431,2024-03-21 01:02:41,140.02,1417628.88,99.99,1418.76,469.86,609.39,0,0
E3L2BC2431,2024-03-21 01:02:46,140.11,1425851.63,99.99,1426.19,468.48,610.34,0,0
E3L2BC2431,2024-03-21 01:02:52,139.85,1434393.25,99.99,1435.97,468.48,610.34,0,0
E3L2BC2431,2024-03-21 01:02:56,139.73,1442286.13,100.01,1443.44,469.96,609.2,0,0
E3L2BC2431,2024-03-21 01:03:11,140.05,1466677.5,99.98,1467.59,469.96,609.2,0,0
E3L2BC2431,2024-03-21 01:03:25,139.97,1489568.5,99.98,1492.27,469.44,610.1,0,0
E3L2BC2431,2024-03-21 01:03:30,140.15,1497961.63,99.99,1499.65,469.44,610.1,0,0
E3L2BC2431,2024-03-21 01:03:35,140.08,1506056.5,99.98,1507.0,468.74,610.01,0,0
E3L2BC2431,2024-03-21 01:03:40,139.75,1514204.88,99.99,1516.75,468.74,610.01,0,0
E3L2BC2431,2024-03-21 01:03:45,139.68,1522438.13,100.01,1524.3,470.63,609.75,0,0
E3L2BC2431,2024-03-21 01:03:49,140.03,1530628.75,99.99,1532.04,470.63,609.75,0,0
E3L2BC2431,2024-03-21 01:03:54,140.12,1538872.63,99.99,1539.45,468.86,611.32,0,0
E3L2BC2431,2024-03-21 01:03:59,139.92,1547105.63,99.99,1549.25,468.86,611.32,0,0
E3L2BC2431,2024-03-21 01:04:04,139.74,1555317.88,99.99,1556.65,470.52,609.58,0,0
E3L2BC2431,2024-03-21 01:04:09,139.6,1563572.25,99.98,1566.11,470.52,609.58,0,0
E3L2BC2431,2024-03-21 01:04:14,139.84,1571773.63,99.98,1573.19,469.93,612.88,0,0
E3L2BC2431,2024-03-21 01:04:19,140.2,1579996.25,99.98,1580.57,469.93,612.88,0,0
E3L2BC2431,2024-03-21 01:04:24,140.01,1588239.88,99.98,1590.35,470.32,610.19,0,0
E3L2BC2431,2024-03-21 01:04:29,139.55,1596462.88,99.99,1597.78,470.32,610.19,0,0
E3L2BC2431,2024-03-21 01:04:34,139.76,1604674.63,99.99,1607.58,470.68,613.14,0,0
E3L2BC2431,2024-03-21 01:04:49,140.26,1629406.0,99.99,1632.29,470.68,613.14,0,0
E3L2BC2431,2024-03-21 01:05:03,140.03,1652382.5,99.98,1654.29,469.84,611.67,0,0
E3L2BC2431,2024-03-21 01:05:07,140.05,1660243.5,99.98,1661.58,469.84,611.67,0,0
E3L2BC2431,2024-03-21 01:05:12,139.87,1668466.25,99.98,1671.47,470.82,611.53,0,0
E3L2BC2431,2024-03-21 01:05:17,139.79,1676699.13,99.98,1678.84,470.82,611.53,0,0
E3L2BC2431,2024-03-21 01:05:22,140.02,1684890.0,99.98,1686.02,470.5,612.68,0,0
E3L2BC2431,2024-03-21 01:05:27,140.22,1693484.63,99.98,1695.96,470.5,612.68,0,0
E3L2BC2431,2024-03-21 01:05:32,140.04,1701335.13,99.98,1703.45,470.4,611.11,0,0
E3L2BC2431,2024-03-21 01:05:37,139.73,1709547.25,99.98,1710.95,470.4,611.11,0,0
E3L2BC2431,2024-03-21 01:05:42,139.66,1717770.0,99.98,1720.84,471.35,612.42,0,0
E3L2BC2431,2024-03-21 01:05:47,140.24,1725992.5,99.99,1728.28,471.35,612.42,0,0
E3L2BC2431,2024-03-21 01:05:52,140.07,1734193.88,99.99,1735.55,470.4,611.9,0,0
E3L2BC2431,2024-03-21 01:05:57,139.78,1742426.88,99.99,1745.43,470.4,611.9,0,0
E3L2BC2431,2024-03-21 01:06:02,139.62,1750990.25,99.99,1752.79,472.11,611.71,0,0
E3L2BC2431,2024-03-21 01:06:07,140.01,1758893.5,99.98,1760.02,472.11,611.71,0,0
E3L2BC2431,2024-03-21 01:06:12,140.01,1767127.13,99.98,1769.79,470.64,613.36,0,0
E3L2BC2431,2024-03-21 01:06:26,140.15,1791475.63,99.98,1794.12,470.64,613.36,0,0
E3L2BC2431,2024-03-21 01:06:40,139.9,1814388.25,99.99,1815.98,470.68,612.26,0,0
E3L2BC2431,2024-03-21 01:06:45,139.88,1822600.25,99.99,1825.73,470.68,612.26,0,0
E3L2BC2431,2024-03-21 01:06:50,139.71,1830822.88,99.99,1833.23,472.0,612.58,0,0
E3L2BC2431,2024-03-21 01:06:55,140.23,1839343.63,99.99,1840.53,472.0,612.58,0,0
E3L2BC2431,2024-03-21 01:07:00,140.16,1847236.75,99.99,1850.48,470.27,613.14,0,0
E3L2BC2431,2024-03-21 01:07:05,139.87,1855448.25,99.99,1857.98,470.27,613.14,0,0
E3L2BC2431,2024-03-21 01:07:10,139.8,1863681.88,99.99,1865.17,472.11,612.14,0,0
E3L2BC2431,2024-03-21 01:07:15,139.81,1871904.38,99.98,1874.78,472.11,612.14,0,0
E3L2BC2431,2024-03-21 01:07:20,140.1,1880105.75,99.98,1881.98,471.09,614.29,0,0
E3L2BC2431,2024-03-21 01:07:25,140.08,1888328.38,99.98,1891.75,471.09,614.29,0,0
E3L2BC2431,2024-03-21 01:07:30,139.96,1896572.38,99.98,1898.93,471.73,612.17,0,0
E3L2BC2431,2024-03-21 01:07:35,139.61,1904784.5,99.98,1906.61,471.73,612.17,0,0
E3L2BC2431,2024-03-21 01:07:40,139.89,1913006.88,99.98,1916.46,471.66,613.71,0,0
E3L2BC2431,2024-03-21 01:07:44,139.94,1921240.38,99.99,1923.81,471.66,613.71,0,0
E3L2BC2431,2024-03-21 01:07:49,139.83,1929484.0,99.98,1931.41,472.58,612.83,0,0
E3L2BC2431,2024-03-21 01:08:04,140.12,1953822.38,99.98,1955.55,472.58,612.83,0,0
E3L2BC2431,2024-03-21 01:08:18,139.87,1976777.63,99.99,1979.76,472.19,612.81,0,0
E3L2BC2431,2024-03-21 01:08:23,139.72,1984979.13,99.99,1987.13,472.19,612.81,0,0
E3L2BC2431,2024-03-21 01:08:28,139.99,1993563.38,99.99,1996.88,471.92,615.12,0,0
E3L2BC2431,2024-03-21 01:08:33,140.18,2001413.38,99.98,2004.3,471.92,615.12,0,0
E3L2BC2431,2024-03-21 01:08:38,139.92,2009636.0,99.99,2011.53,472.53,612.49,0,0
E3L2BC2431,2024-03-21 01:08:43,139.49,2017848.25,99.99,2021.37,472.53,612.49,0,0
E3L2BC2431,2024-03-21 01:08:48,139.74,2026059.75,99.99,2028.8,473.36,615.4,0,0
E3L2BC2431,2024-03-21 01:08:53,140.3,2034591.0,99.99,2036.26,473.36,615.4,0,0
E3L2BC2431,2024-03-21 01:08:57,140.09,2042537.0,99.98,2046.19,472.61,613.22,0,0
E3L2BC2431,2024-03-21 01:09:02,139.56,2050749.0,99.99,2053.61,472.61,613.22,0,0
