产品型号,批次膜卷号,操作员工号,扫描方向,厚度下限,厚度目标,厚度上限,极限偏离,设备编号,正负极,时间,负校准(um),正校准(um),k值,b值,厚度平均值,分区数,左厚度均值,右厚度均值,厚度1,厚度2,厚度3,厚度4,厚度5,厚度6,厚度7,厚度8,厚度9,厚度10,分条1起点卷长(mm),分条1终点卷长(mm),分条2起点卷长(mm),分条2终点卷长(mm),卷长,辊压速度(m/min), 辊压记米(m),主轧传动侧主缸辊缝(um), 主轧操作侧主缸辊缝(um),主轧传动侧主缸压力(t), 主轧操作侧主缸压力(t),主轧传动侧上弯缸压力(t),主轧传动侧下弯缸压力(t), 主轧操作侧上弯缸压力(t), 主轧操作侧下弯缸压力(t), 从轧传动侧主缸辊缝(um), 从轧操作侧主缸辊缝(um),从轧传动侧主缸压力(t),从轧操作侧主缸压力(t), 从轧传动侧上弯缸压力(t), 从轧传动侧下弯缸压力(t), 从轧操作侧上弯缸压力(t), 从轧操作侧下弯缸压力(t), 放卷张力(N), 入口pinch(除皱)张力(N), 中间pinch张力(N), 出口pinch(除皱)张力(N), 收卷张力1(N), 收卷张力2(N), 分切张力(N),本机闭环开关状态, 闭环软件与plc连接状态, 辊压机闭环开关状态,辊压机运行状态,辊压机报警信息代号,放卷A轴卷径 ,收卷1B轴卷径 ,收卷2B轴卷径 ,闭环拉伸进料张力 ,闭环拉伸出料张力 ,闭环拉伸A1压力 ,闭环拉伸A2压力 ,闭环拉伸A3压力 ,闭环拉伸A4压力 ,闭环拉伸A5压力 ,闭环拉伸B1压力 ,闭环拉伸B2压力 ,闭环拉伸B3压力 ,闭环拉伸B4压力 ,闭环拉伸B5压力 ,除尘风速1 ,除尘风速2,除尘风速3 ,除尘风速4,除尘风速5,除尘负压1 ,除尘负压2 ,轧辊寿命 ,切刀寿命 ,毛刷寿命 ,CCD外观NG类型 ,是否打标 ,闭环加权左均厚, 闭环加权右均厚,闭环左侧调节量, 闭环右侧调节量, 闭环辊压机距离,闭环最大调节量, 闭环最小调节量, 闭环左侧单位调节量,闭环右侧单位调节量,闭环最大加权趟数, 闭环最小加权趟数, 联动引带状态
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:04,-85.752,499.847,1,1.5,140.56,10,140.344,140.781,140.75,140.52,140.32,139.95,140.17,140.63,141.18,141.07,140.79,140.24,69890.38,69890.38,69890.38,69890.38,69890.38,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:04,-85.752,499.847,1,1.5,140.47,10,140.288,140.65,140.67,140.6,140.28,139.85,140.04,140.47,141.14,140.96,140.66,140.01,69890.38,69890.42,69890.42,69890.38,69890.38,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:04,-85.752,499.847,1,1.5,140.62,10,140.424,140.824,140.73,140.68,140.55,139.89,140.28,140.66,141.19,141.04,140.83,140.4,69890.42,69890.38,69890.38,69890.42,69890.38,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:04,-85.752,499.847,1,1.5,140.53,10,140.359,140.703,140.72,140.62,140.48,139.86,140.12,140.45,141.1,140.96,140.84,140.16,69890.42,69890.38,69890.38,69890.38,69890.42,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:05,-85.863,499.847,1,1.5,140.87,10,140.662,141.075,141.13,140.84,140.63,140.19,140.53,140.86,141.48,141.33,141.16,140.55,69890.42,69890.42,69890.42,69890.42,69890.42,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:05,-85.863,499.815,1,1.5,140.67,10,140.527,140.81,141.05,140.7,140.6,140.04,140.26,140.62,141.32,141.11,140.77,140.22,69890.42,69890.42,69890.42,69890.42,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:05,-85.863,499.815,1,1.5,140.85,10,140.622,141.077,141.01,140.78,140.63,140.18,140.51,140.9,141.61,141.3,141,140.58,69890.42,69890.46,69890.46,69890.42,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:05,-85.863,499.815,1,1.5,140.72,10,140.526,140.923,140.98,140.86,140.56,140.05,140.18,140.8,141.32,141.19,140.9,140.4,69890.42,69890.42,69890.42,69890.46,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:05,-85.863,499.815,1,1.5,140.89,10,140.716,141.073,141.11,140.95,140.74,140.26,140.51,140.95,141.56,141.27,141.03,140.54,69890.42,69890.46,69890.46,69890.42,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:05,-85.863,499.815,1,1.5,140.77,10,140.613,140.927,140.97,140.82,140.68,140.14,140.45,140.81,141.33,141.27,140.82,140.41,69890.46,69890.42,69890.42,69890.46,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:05,-85.863,499.815,1,1.5,140.91,10,140.695,141.122,141.06,140.86,140.69,140.33,140.54,141.01,141.52,141.35,141.15,140.58,69890.46,69890.42,69890.42,69890.42,69890.42,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:05,-85.863,499.815,1,1.5,140.8,10,140.635,140.957,141.03,140.73,140.65,140.2,140.56,140.93,141.38,141.28,140.86,140.34,69890.46,69890.42,69890.42,69890.42,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:05,-85.863,499.815,1,1.5,140.92,10,140.71,141.135,141.08,140.92,140.67,140.29,140.59,140.96,141.51,141.35,141.16,140.7,69890.46,69890.42,69890.42,69890.46,69890.42,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:06,-85.863,499.815,1,1.5,140.73,10,140.559,140.895,141.03,140.79,140.57,140.09,140.3,140.42,141.46,141.23,140.92,140.45,69890.46,69890.46,69890.46,69890.42,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:06,-85.863,499.815,1,1.5,140.95,10,140.757,141.141,141.17,140.87,140.73,140.26,140.76,141,141.57,141.33,141.22,140.58,69890.46,69890.46,69890.46,69890.46,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:06,-85.863,499.815,1,1.5,140.83,10,140.635,141.021,141.01,140.94,140.74,140.14,140.34,140.86,141.44,141.29,140.93,140.58,69890.46,69890.42,69890.42,69890.46,69890.5,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:06,-85.863,499.815,1,1.5,140.96,10,140.784,141.132,141.1,141.04,140.74,140.29,140.74,140.92,141.62,141.39,141.18,140.55,69890.46,69890.46,69890.46,69890.46,69890.42,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:06,-85.863,499.815,1,1.5,140.9,10,140.713,141.08,141.12,140.83,140.74,140.33,140.55,140.98,141.53,141.44,141.03,140.43,69890.46,69890.46,69890.46,69890.42,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:06,-85.863,499.815,1,1.5,140.95,10,140.719,141.18,141.04,140.96,140.65,140.31,140.63,141.04,141.65,141.44,141.24,140.52,69890.46,69890.42,69890.42,69890.46,69890.42,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:06,-85.863,499.815,1,1.5,140.8,10,140.638,140.965,140.92,140.84,140.71,140.17,140.56,140.73,141.38,141.29,141,140.43,69890.46,69890.46,69890.46,69890.42,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:06,-85.964,499.815,1,1.5,141.17,10,140.97,141.378,141.25,141.18,141.06,140.56,140.8,141.17,141.7,141.81,141.34,140.88,69890.5,69890.46,69890.46,69890.46,69890.42,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:07,-85.964,499.736,1,1.5,140.9,10,140.687,141.115,141.12,141.08,140.6,140.05,140.59,140.91,141.58,141.34,141.13,140.62,69890.5,69890.46,69890.46,69890.46,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:07,-85.964,499.736,1,1.5,141.08,10,140.872,141.296,141.27,141.05,140.85,140.38,140.81,141.13,141.71,141.53,141.28,140.82,69890.46,69890.46,69890.46,69890.46,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:07,-85.964,499.736,1,1.5,140.96,10,140.786,141.131,141.19,141.06,140.8,140.29,140.59,140.9,141.58,141.45,141.1,140.62,69890.5,69890.46,69890.46,69890.46,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:07,-85.964,499.736,1,1.5,141.13,10,140.92,141.339,141.28,141.17,140.95,140.41,140.79,141.21,141.74,141.52,141.38,140.84,69890.46,69890.46,69890.46,69890.5,69890.42,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:07,-85.964,499.736,1,1.5,140.97,10,140.74,141.208,141.02,140.92,140.85,140.23,140.67,141.1,141.63,141.55,141.16,140.6,69890.46,69890.5,69890.5,69890.46,69890.5,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:07,-85.964,499.736,1,1.5,141.09,10,140.886,141.288,141.28,141.14,140.84,140.41,140.76,141.11,141.67,141.62,141.33,140.71,69890.46,69890.5,69890.5,69890.46,69890.5,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:07,-85.964,499.736,1,1.5,141.06,10,140.844,141.274,141.29,141.12,140.87,140.32,140.62,141.04,141.65,141.58,141.32,140.78,69890.5,69890.46,69890.46,69890.46,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:07,-85.964,499.736,1,1.5,141.14,10,140.939,141.34,141.22,141.15,141.03,140.47,140.82,141.22,141.74,141.52,141.33,140.89,69890.5,69890.46,69890.46,69890.5,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:07,-85.964,499.736,1,1.5,141.03,10,140.844,141.215,141.26,141.04,140.86,140.34,140.73,141.08,141.6,141.48,141.24,140.68,69890.46,69890.5,69890.5,69890.46,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:07,-85.964,499.736,1,1.5,141.12,10,140.933,141.309,141.32,141.17,140.92,140.43,140.84,141.11,141.73,141.59,141.28,140.84,69890.46,69890.46,69890.46,69890.46,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:07,-85.964,499.736,1,1.5,141.03,10,140.833,141.221,141.3,141.07,140.78,140.32,140.69,141,141.74,141.48,141.22,140.66,69890.46,69890.46,69890.46,69890.46,69890.5,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:07,-85.964,499.736,1,1.5,141.11,10,140.923,141.3,141.29,141.17,140.91,140.43,140.81,141.11,141.74,141.55,141.29,140.81,69890.46,69890.46,69890.46,69890.46,69890.5,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:08,-85.964,499.736,1,1.5,140.99,10,140.828,141.152,141.27,141.02,140.82,140.29,140.74,140.96,141.56,141.41,141.26,140.57,69890.5,69890.46,69890.46,69890.46,69890.5,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:08,-85.964,499.736,1,1.5,141.16,10,140.964,141.348,141.24,141.22,141.04,140.53,140.78,141.16,141.86,141.61,141.35,140.76,69890.5,69890.46,69890.46,69890.46,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:08,-85.964,499.736,1,1.5,140.98,10,140.816,141.147,141.1,141.08,140.79,140.36,140.74,141.02,141.59,141.47,141.07,140.58,69890.46,69890.46,69890.46,69890.46,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:08,-86.117,499.736,1,1.5,141.32,10,141.085,141.561,141.39,141.31,141.09,140.55,141.09,141.43,142.1,141.71,141.56,141,69890.46,69890.5,69890.5,69890.46,69890.5,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:08,-86.117,499.775,1,1.5,141.1,10,140.876,141.326,141.35,141.12,140.93,140.38,140.6,141.16,141.73,141.75,141.36,140.64,69890.5,69890.46,69890.46,69890.46,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:08,-86.117,499.775,1,1.5,141.27,10,141.058,141.478,141.41,141.31,141.01,140.61,140.96,141.36,141.94,141.72,141.42,140.96,69890.5,69890.46,69890.46,69890.5,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:08,-86.117,499.775,1,1.5,141.19,10,141.055,141.329,141.45,141.32,141.03,140.57,140.91,141.15,141.7,141.77,141.31,140.72,69890.46,69890.5,69890.5,69890.46,69890.5,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:08,-86.117,499.775,1,1.5,141.31,10,141.13,141.491,141.47,141.25,141.1,140.73,141.1,141.38,141.9,141.7,141.48,140.99,69890.5,69890.5,69890.5,69890.46,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:08,-86.117,499.775,1,1.5,141.17,10,141.027,141.307,141.36,141.25,141.16,140.55,140.81,141.19,141.76,141.45,141.37,140.77,69890.5,69890.46,69890.46,69890.5,69890.5,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,正向,137,140,143,50,2#,负极,2024/3/18 11:09,-86.117,499.775,1,1.5,141.29,10,141.093,141.475,141.37,141.35,141.09,140.66,141,141.41,141.88,141.67,141.44,140.98,69890.5,69890.46,69890.46,69890.5,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
280Ah,E3J2BC0941,飞带,反向,137,140,143,50,2#,负极,2024/3/18 11:09,-86.117,499.775,1,1.5,141.2,10,141.073,141.32,141.41,141.36,141.02,140.67,140.91,141.07,141.79,141.64,141.37,140.74,69890.46,69890.5,69890.5,69890.46,69890.46,0,70.05,481.83,482.64,41.9,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,-3,-3,10,3,无
