产品型号,批次膜卷号,操作员工号,扫描方向,厚度下限,厚度目标,厚度上限,极限偏离,设备编号,正负极,时间,负校准(um),正校准(um),k值,b值,厚度平均值,分区数,左厚度均值,右厚度均值,厚度1,厚度2,厚度3,厚度4,厚度5,厚度6,厚度7,厚度8,厚度9,厚度10,分条1起点卷长(mm),分条1终点卷长(mm),分条2起点卷长(mm),分条2终点卷长(mm),卷长,辊压速度(m/min), 辊压记米(m),主轧传动侧主缸辊缝(um), 主轧操作侧主缸辊缝(um),主轧传动侧主缸压力(t), 主轧操作侧主缸压力(t),主轧传动侧上弯缸压力(t),主轧传动侧下弯缸压力(t), 主轧操作侧上弯缸压力(t), 主轧操作侧下弯缸压力(t), 从轧传动侧主缸辊缝(um), 从轧操作侧主缸辊缝(um),从轧传动侧主缸压力(t),从轧操作侧主缸压力(t), 从轧传动侧上弯缸压力(t), 从轧传动侧下弯缸压力(t), 从轧操作侧上弯缸压力(t), 从轧操作侧下弯缸压力(t), 放卷张力(N), 入口pinch(除皱)张力(N), 中间pinch张力(N), 出口pinch(除皱)张力(N), 收卷张力1(N), 收卷张力2(N), 分切张力(N),本机闭环开关状态, 闭环软件与plc连接状态, 辊压机闭环开关状态,辊压机运行状态,辊压机报警信息代号,放卷A轴卷径 ,收卷1B轴卷径 ,收卷2B轴卷径 ,闭环拉伸进料张力 ,闭环拉伸出料张力 ,闭环拉伸A1压力 ,闭环拉伸A2压力 ,闭环拉伸A3压力 ,闭环拉伸A4压力 ,闭环拉伸A5压力 ,闭环拉伸B1压力 ,闭环拉伸B2压力 ,闭环拉伸B3压力 ,闭环拉伸B4压力 ,闭环拉伸B5压力 ,除尘风速1 ,除尘风速2,除尘风速3 ,除尘风速4,除尘风速5,除尘负压1 ,除尘负压2 ,轧辊寿命 ,切刀寿命 ,毛刷寿命 ,CCD外观NG类型 ,是否打标 ,闭环加权左均厚, 闭环加权右均厚,闭环左侧调节量, 闭环右侧调节量, 闭环辊压机距离,闭环最大调节量, 闭环最小调节量, 闭环左侧单位调节量,闭环右侧单位调节量,闭环最大加权趟数, 闭环最小加权趟数, 联动引带状态
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:25:36,-103.082,499.739,1,1.5,141.740,10,140.744,142.739,140.000,140.320,140.890,140.930,141.590,141.940,142.960,142.750,143.260,142.800,568.0785,636.3689,636.3689,730.9308,726.61,0.00,0.74,462.52,464.51,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:25:50,-103.082,499.739,1,1.5,141.000,10,139.710,142.283,138.700,139.280,139.710,140.130,140.730,141.450,142.630,142.560,142.610,142.160,2109.697,1612.108,1612.108,1296.339,3159.74,29.99,2.29,456.06,460.13,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:25:55,-103.082,499.739,1,1.5,141.820,10,140.306,143.340,139.560,139.880,140.270,140.640,141.190,142.120,142.820,143.780,143.930,144.050,3891.452,4362.219,4362.219,4667.268,5662.68,29.96,5.05,455.04,459.85,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:26:00,-103.082,499.739,1,1.5,139.000,10,138.017,139.978,137.400,137.920,138.050,138.180,138.540,139.160,140.430,140.280,140.220,139.810,5994.63,6009.317,6009.317,5925.868,5946.56,0.00,6.03,462.44,463.02,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:26:05,-103.082,499.739,1,1.5,139.100,10,137.931,140.258,137.220,137.620,137.850,138.260,138.710,139.500,140.570,140.650,140.580,140.000,5910.867,5908.158,5908.158,5908.118,5908.04,0.00,6.03,462.44,463.02,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.16,141.66,0.00,-1.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:26:10,-103.082,499.739,1,1.5,139.000,10,137.813,140.184,137.080,137.330,137.780,138.220,138.650,139.400,140.450,140.630,140.520,139.920,5908.158,5908.079,5908.079,5908.04,5908.16,0.00,6.03,462.44,463.02,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.75,141.19,1.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:26:15,-103.082,499.739,1,1.5,139.830,10,138.621,141.034,138.060,138.330,138.530,139.010,139.170,140.440,141.200,141.420,141.170,140.940,5977.822,6042.618,6042.618,6107.374,6260.25,4.97,6.03,465.44,463.02,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.51,140.94,1.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:26:20,-103.082,499.739,1,1.5,141.050,10,139.977,142.121,139.000,139.560,139.920,140.370,141.040,141.280,142.430,142.320,142.720,141.860,6480.084,6415.721,6415.171,6349.866,6499.80,0.00,6.03,465.44,463.02,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.54,140.96,1.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:26:25,-103.082,499.739,1,1.5,141.610,10,140.431,142.782,139.430,140.030,140.430,140.750,141.510,141.970,142.970,143.030,143.150,142.780,6499.798,6499.798,6499.798,6499.798,6499.84,0.00,6.03,465.44,463.02,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:26:30,-103.082,499.739,1,1.5,141.560,10,140.394,142.733,139.520,139.920,140.300,140.790,141.440,141.940,142.980,142.840,143.130,142.780,6499.837,6499.837,6499.837,6499.798,6499.88,0.00,6.03,465.44,463.02,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:26:35,-103.082,499.739,1,1.5,141.710,10,140.557,142.874,139.510,140.130,140.490,140.900,141.750,142.130,143.090,143.090,143.230,142.830,6499.837,6499.837,6499.837,6499.876,6499.88,0.00,6.03,465.44,463.02,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:26:39,-103.082,499.739,1,1.5,141.600,10,140.446,142.760,139.490,139.940,140.510,140.760,141.530,142.060,142.890,142.920,143.170,142.750,6499.876,6499.876,6499.876,6499.916,6499.88,0.00,6.03,465.44,463.02,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:26:44,-103.082,499.739,1,1.5,141.790,10,140.640,142.941,139.610,140.160,140.620,140.970,141.840,142.200,143.100,143.130,143.350,142.920,6499.955,6499.916,6499.916,6499.876,6499.88,0.00,6.03,465.44,463.02,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:26:49,-103.082,499.739,1,1.5,141.530,10,140.293,142.774,139.430,139.540,140.420,140.580,141.490,141.880,142.850,143.100,143.170,142.870,6577.553,6517.509,6517.509,6499.876,6774.69,4.99,6.22,465.16,461.86,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:26:54,-103.082,499.739,1,1.5,142.290,10,141.492,143.077,140.440,141.020,141.220,142.150,142.630,142.660,143.600,143.320,143.150,142.660,7106.165,7389.929,7389.929,7846.992,9237.50,39.88,7.63,456.89,451.48,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:26:59,-103.082,499.739,1,1.5,158.880,10,164.435,154.436,138.460,142.470,187.760,189.040,,189.230,156.500,142.020,142.290,142.140,11887.24,11159.33,11159.33,10404.41,14154.49,60.00,11.76,451.58,445.79,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:27:14,-103.345,499.739,1,1.5,140.120,10,139.289,140.945,138.660,138.800,139.370,139.590,140.020,140.720,141.190,141.190,140.930,140.680,19326.92,19390.14,19390.14,19456.12,19616.26,4.95,19.07,462.92,451.17,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:27:28,-103.345,499.832,1,1.5,140.490,10,140.047,140.937,139.810,139.820,140.120,140.190,140.290,140.750,141.610,141.100,140.930,140.300,20582.73,20541.15,20541.15,20458.09,20774.92,4.99,20.18,462.91,451.16,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.84,147.68,-1.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:27:33,-103.345,499.832,1,1.5,140.340,10,139.581,141.098,139.190,139.020,139.310,139.920,140.460,140.780,141.440,141.340,141.140,140.790,21262.93,21553.64,21553.64,22172.06,23253.68,41.35,22.18,461.21,456.64,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,147.89,145.42,-1.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:27:37,-103.345,499.832,1,1.5,139.160,10,138.772,139.547,138.450,138.790,138.870,138.690,139.060,139.560,140.340,139.820,139.290,138.740,23796.86,23802.75,23802.75,23713.1,23762.10,0.00,23.37,464.35,459.93,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,145.80,144.34,-1.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:27:42,-103.345,499.832,1,1.5,139.480,10,139.096,139.858,138.740,138.880,139.230,139.060,139.560,139.770,140.440,140.150,139.950,138.980,23762.1,23762.1,23762.1,23762.06,23762.10,0.00,23.37,464.35,459.93,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.39,143.37,-1.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:27:47,-103.345,499.832,1,1.5,139.360,10,138.971,139.749,138.780,138.920,139.090,138.750,139.320,139.710,140.350,140.150,139.660,138.870,23762.06,23762.1,23762.1,23762.1,23762.06,0.00,23.37,464.35,459.93,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,143.50,142.78,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:27:52,-103.345,499.832,1,1.5,139.550,10,139.139,139.951,138.870,138.930,139.260,139.000,139.630,139.830,140.610,140.300,139.960,139.060,23762.1,23762.06,23762.06,23762.06,23762.06,0.00,23.37,464.35,459.93,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,142.84,142.34,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:27:57,-103.345,499.832,1,1.5,139.530,10,139.136,139.926,138.910,138.960,139.290,138.930,139.590,139.820,140.700,140.240,139.890,138.970,23762.06,23762.1,23762.1,23762.1,23762.10,0.00,23.37,464.35,459.93,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,142.38,142.04,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:28:02,-103.345,499.832,1,1.5,139.570,10,139.176,139.961,138.940,138.960,139.290,139.020,139.670,139.890,140.670,140.280,139.910,139.060,23762.1,23762.1,23762.1,23762.06,23762.10,0.00,23.37,464.35,459.93,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:28:07,-103.345,499.832,1,1.5,139.550,10,139.155,139.939,138.890,138.940,139.280,138.990,139.680,139.900,140.680,140.190,139.870,139.050,23762.06,23762.06,23762.06,23762.1,23762.10,0.00,23.37,464.35,459.93,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:28:12,-103.345,499.832,1,1.5,139.580,10,139.185,139.967,138.900,138.980,139.290,139.050,139.700,139.940,140.700,140.230,139.900,139.080,23762.1,23762.06,23762.06,23762.1,23762.06,0.00,23.37,464.35,459.93,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:28:17,-103.345,499.832,1,1.5,139.570,10,139.183,139.959,138.890,138.970,139.300,139.070,139.680,139.940,140.680,140.210,139.890,139.070,23762.1,23762.06,23762.06,23762.06,23762.10,0.00,23.37,464.35,459.93,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,正向,137,140,143,50.000,2#,负极,2024-03-14 17:28:22,-103.345,499.832,1,1.5,139.620,10,139.234,140.006,138.910,139.030,139.320,139.160,139.760,140.010,140.660,140.240,139.950,139.170,23762.06,23762.06,23762.06,23762.1,23762.06,0.00,23.37,464.35,459.93,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
280Ah,E3E2BC1911,1,反向,137,140,143,50.000,2#,负极,2024-03-14 17:28:27,-103.345,499.832,1,1.5,139.630,10,139.250,140.005,138.930,139.060,139.330,139.180,139.760,140.030,140.700,140.230,139.930,139.140,23762.06,23762.06,23762.06,23762.1,23762.10,0.00,23.37,464.35,459.93,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,2.00,-3.00,-3.00,10.00,3.00,无
