产品型号,批次膜卷号,操作员工号,扫描方向,厚度下限,厚度目标,厚度上限,极限偏离,设备编号,正负极,时间,负校准(um),正校准(um),k值,b值,厚度平均值,分区数,左厚度均值,右厚度均值,厚度1,厚度2,厚度3,厚度4,厚度5,厚度6,厚度7,厚度8,厚度9,厚度10,分条1起点卷长(mm),分条1终点卷长(mm),分条2起点卷长(mm),分条2终点卷长(mm),卷长,辊压速度(m/min), 辊压记米(m),主轧传动侧主缸辊缝(um), 主轧操作侧主缸辊缝(um),主轧传动侧主缸压力(t), 主轧操作侧主缸压力(t),主轧传动侧上弯缸压力(t),主轧传动侧下弯缸压力(t), 主轧操作侧上弯缸压力(t), 主轧操作侧下弯缸压力(t), 从轧传动侧主缸辊缝(um), 从轧操作侧主缸辊缝(um),从轧传动侧主缸压力(t),从轧操作侧主缸压力(t), 从轧传动侧上弯缸压力(t), 从轧传动侧下弯缸压力(t), 从轧操作侧上弯缸压力(t), 从轧操作侧下弯缸压力(t), 放卷张力(N), 入口pinch(除皱)张力(N), 中间pinch张力(N), 出口pinch(除皱)张力(N), 收卷张力1(N), 收卷张力2(N), 分切张力(N),本机闭环开关状态, 闭环软件与plc连接状态, 辊压机闭环开关状态,辊压机运行状态,辊压机报警信息代号,放卷A轴卷径 ,收卷1B轴卷径 ,收卷2B轴卷径 ,闭环拉伸进料张力 ,闭环拉伸出料张力 ,闭环拉伸A1压力 ,闭环拉伸A2压力 ,闭环拉伸A3压力 ,闭环拉伸A4压力 ,闭环拉伸A5压力 ,闭环拉伸B1压力 ,闭环拉伸B2压力 ,闭环拉伸B3压力 ,闭环拉伸B4压力 ,闭环拉伸B5压力 ,除尘风速1 ,除尘风速2,除尘风速3 ,除尘风速4,除尘风速5,除尘负压1 ,除尘负压2 ,轧辊寿命 ,切刀寿命 ,毛刷寿命 ,CCD外观NG类型 ,是否打标 ,闭环加权左均厚, 闭环加权右均厚,闭环左侧调节量, 闭环右侧调节量, 闭环辊压机距离,闭环最大调节量, 闭环最小调节量, 闭环左侧单位调节量,闭环右侧单位调节量,闭环最大加权趟数, 闭环最小加权趟数, 联动引带状态
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 00:53:00,-5.931,497.699,1,5.5,139.640,10,139.787,139.493,138.290,139.640,140.160,140.470,140.380,140.560,140.050,139.180,139.400,138.270,447623.3,446165.9,446165.9,445017.2,451527.06,100.01,451.48,461.93,600.02,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.05,140.09,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 00:53:05,-5.931,497.699,1,5.5,139.860,10,140.101,139.611,138.400,139.690,140.480,140.860,141.070,140.710,140.200,139.620,139.310,138.210,454005.7,455409.9,455409.9,456526.8,459558.34,99.99,458.91,461.93,600.02,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.05,140.07,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 00:53:10,-5.931,497.699,1,5.5,139.950,10,139.788,140.116,138.510,139.690,140.270,140.180,140.300,140.520,140.200,140.480,140.190,139.180,464015.4,462579.2,462579.2,461504.9,467802.13,99.99,468.66,460.59,602.21,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.05,140.06,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 00:53:25,-6.431,497.699,1,5.5,140.210,10,140.407,140.020,138.590,140.130,140.920,141.170,141.230,140.870,140.510,140.150,139.790,138.780,486470.6,487917.2,487917.2,489066,492151.06,99.98,492.80,460.59,602.21,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.04,140.06,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 00:53:38,-6.431,497.698,1,5.5,139.960,10,139.810,140.108,138.240,139.320,140.240,140.450,140.800,140.650,140.160,140.320,140.130,139.280,511436.4,509947.4,509947.4,509298.3,515127.88,99.98,514.65,460.38,600.67,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.05,140.06,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 00:53:43,-6.431,497.698,1,5.5,139.810,10,139.604,140.027,138.430,139.300,139.790,139.920,140.570,140.780,139.840,139.600,140.140,139.770,517627.7,519191.3,519191.3,520234,523339.94,99.99,524.47,460.38,600.67,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.04,140.06,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 00:53:49,-6.431,497.698,1,5.5,139.710,10,139.873,139.546,138.590,140.040,140.520,140.100,140.110,140.530,140.130,139.740,139.260,138.080,527818.4,526414.2,526414.2,525318.8,531903.00,99.99,532.05,462.13,601.15,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.03,140.06,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 00:53:53,-6.431,497.698,1,5.5,140.110,10,140.370,139.851,139.100,140.200,140.870,140.730,140.940,141.090,140.720,139.840,139.050,138.550,534041.3,535562.4,535562.4,536764.2,539785.25,99.98,539.72,462.13,601.15,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.03,140.05,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 00:53:58,-6.431,497.698,1,5.5,140.130,10,140.017,140.240,139.060,140.020,140.220,140.140,140.650,140.980,140.800,140.320,139.870,139.240,544327.4,542774.4,542774.4,541731.8,548007.75,99.99,549.32,460.37,602.17,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.04,140.04,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 00:54:03,-6.431,497.698,1,5.5,139.850,10,139.630,140.074,137.840,139.290,140.230,140.480,140.310,140.160,140.340,140.510,140.180,139.180,550986.4,552209.6,552209.6,553156.4,556220.00,99.99,556.58,460.37,602.17,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.03,140.08,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 00:54:08,-6.431,497.698,1,5.5,139.800,10,139.966,139.634,138.670,139.510,140.180,140.670,140.800,140.530,139.820,139.510,139.350,138.960,560740.9,559283.3,559283.3,558145.1,564442.50,99.98,563.94,462.12,601.03,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.01,140.08,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 00:54:13,-6.431,497.698,1,5.5,139.790,10,140.134,139.454,138.630,139.800,140.580,140.760,140.900,140.160,139.520,139.550,139.540,138.510,566973.9,568431.6,568431.6,569686.7,572675.88,99.98,573.78,461.42,602.45,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.00,140.06,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 00:54:18,-6.431,497.698,1,5.5,140.040,10,139.838,140.245,138.580,139.760,140.550,140.160,140.130,140.090,140.200,140.630,140.490,139.820,577175.5,575707.4,575707.4,574696.9,580877.44,99.98,581.07,461.42,602.45,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.96,140.01,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 00:54:23,-6.431,497.698,1,5.5,139.970,10,139.779,140.154,138.650,139.900,140.110,139.900,140.340,140.680,140.220,139.880,140.220,139.770,583387.8,584940.9,584940.9,585993.7,589110.50,99.98,588.43,461.84,601.83,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.92,140.00,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 00:54:28,-6.431,497.698,1,5.5,139.650,10,139.802,139.490,138.160,139.970,140.430,140.220,140.240,140.440,140.210,139.590,139.130,138.080,593567.4,592525,592525,591067.8,597333.19,99.98,597.58,461.84,601.83,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.89,139.98,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 00:54:33,-6.431,497.698,1,5.5,139.510,10,139.649,139.362,138.430,139.970,140.330,139.700,139.810,140.020,139.740,139.500,138.920,138.630,599907.6,601662.7,601662.7,602396.6,605906.81,99.98,605.25,462.48,603.08,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.90,139.97,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 00:54:38,-6.431,497.698,1,5.5,139.840,10,139.791,139.883,138.860,139.680,140.080,139.940,140.380,140.520,139.800,139.820,139.600,139.680,610076.6,608800.1,608800.1,607481.4,613789.00,99.99,615.14,462.48,603.08,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.92,139.95,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 00:54:43,-6.431,497.698,1,5.5,139.900,10,139.833,139.969,138.520,139.760,140.490,140.320,140.070,140.250,140.640,140.520,139.850,138.590,616288.9,617948.2,617948.2,618916,622011.63,99.99,622.59,462.96,603.43,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.93,139.95,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 00:54:48,-6.431,497.698,1,5.5,139.870,10,139.939,139.793,138.380,139.260,140.180,140.800,141.080,140.550,140.050,139.860,139.690,138.820,626500.6,625043.3,625043.3,623894.3,630244.75,99.99,630.00,462.96,603.43,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.91,139.94,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 00:55:02,-6.889,497.698,1,5.5,140.310,10,140.219,140.407,139.060,140.460,140.800,140.210,140.570,140.880,141.070,140.980,140.050,139.050,648934.4,650402.5,650402.5,651530,654614.63,100.01,654.98,462.87,603.52,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.89,139.91,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 00:55:16,-6.889,497.619,1,5.5,140.040,10,140.258,139.815,138.860,139.780,140.380,141.060,141.200,140.660,139.740,139.770,140.090,138.810,673868.2,672410.8,672410.8,671198.2,677548.75,99.99,677.20,462.87,603.52,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.91,139.92,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 00:55:21,-6.889,497.619,1,5.5,139.820,10,140.021,139.617,138.800,139.690,140.260,140.550,140.800,139.920,139.460,139.630,139.690,139.390,680101.5,681580.2,681580.2,682611.9,685792.63,99.99,687.03,462.02,601.98,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.93,139.93,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 00:55:26,-6.889,497.619,1,5.5,139.770,10,139.775,139.771,138.370,139.650,140.650,140.360,139.840,139.690,139.800,140.150,139.950,139.260,690345.4,688845.6,688845.6,687856.2,694036.75,99.98,694.47,462.02,601.98,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.92,139.91,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 00:55:31,-6.889,497.619,1,5.5,139.810,10,139.740,139.890,138.960,139.830,139.640,139.910,140.350,140.720,140.220,139.720,139.630,139.160,696536.5,698089.4,698089.4,699131.7,702333.56,99.99,702.37,463.31,604.23,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.92,139.91,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 00:55:36,-6.889,497.619,1,5.5,140.060,10,140.091,140.028,138.680,140.050,140.570,140.550,140.600,140.950,140.930,140.140,139.500,138.630,706716.2,705323.1,705323.1,704227.3,710471.44,99.99,709.94,463.31,604.23,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.92,139.91,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 00:55:41,-6.889,497.619,1,5.5,139.950,10,139.888,140.006,139.080,140.270,140.330,139.580,140.180,140.530,140.450,140.100,139.500,139.460,712949.9,714481.4,714481.4,715598.4,718683.44,99.99,719.64,462.81,603.18,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.93,139.91,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 00:55:46,-6.889,497.619,1,5.5,139.790,10,139.841,139.748,138.760,139.650,139.990,140.170,140.640,140.560,139.800,139.300,139.380,139.690,723182.9,721725.6,721725.6,720693.8,726916.38,99.98,727.22,462.81,603.18,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.93,139.91,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 00:55:51,-6.889,497.619,1,5.5,139.990,10,140.038,139.931,138.600,139.590,140.590,140.790,140.620,140.470,140.540,140.310,139.920,138.420,729810.1,731118.2,731118.2,732011.8,735128.63,99.98,734.61,463.43,604.03,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.93,139.91,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,反向,137,140,143,50.000,4#,负极,2024-03-21 00:55:56,-6.889,497.619,1,5.5,140.020,10,139.802,140.242,138.480,139.100,139.900,140.550,140.980,140.880,140.180,140.400,140.440,139.320,739596.3,738138.9,738138.9,737096.4,743680.94,99.98,744.39,463.43,604.03,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.93,139.92,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
280Ah,E3L2BC2431,4,正向,137,140,143,50.000,4#,负极,2024-03-21 00:56:01,-6.889,497.619,1,5.5,139.840,10,139.727,139.951,138.720,139.060,139.820,140.180,140.850,140.620,139.610,139.420,140.100,140.010,745829.8,747382.7,747382.7,748595.7,751573.94,99.98,752.08,463.54,603.16,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.93,139.93,0.00,0.00,5.00,5.00,0.50,-1.00,-1.00,10.00,3.00,无
